Slot,,IDs,resources.dcb (File Name),Clean Name,Type
038A,,69CDD6807257C4EF,Perk_Offense_OnLaunch_OffenseBuff_Reinforce2,,
03E8,,69DAF76364B3AF5C,Axe_Tier01_Melee_Node01_SubNode02,,
0495,,6A174432F2267856,SvartleheimScroll_Lore,,
04BF,,6A6062439BA8A0B9,WeaponComponents_Tutorial,,
0462,,6A68D99BF4617C29,VF_200_Lore_03,,
0408,,6AA38F4B36AC91F0,Axe_Tier01_Throw_Node01_SubNode01,,
0362,,6B4A15258DAE719C,WeaponComponent_Blades_OnKill_RageBurst_Reinforce1,,
04E8,,6B4C6CE37FFB5BCF,Bestiary_Unlock_Draugr_Shield,,
0264,,6B8DD33158B28A9F,KratosArmorWrist_MspSpeedSet_Tier06_Reinforce1,,
04EB,,6BA52426F741990C,Bestiary_Unlock_Draugr_Legs,,
04F6,,6BECF8EC27F44BAE,Bestiary_Unlock_Draugr_Arm_Tip_01,,
0564,,6BF2A2A966310F6E,Bestiary_Unlock_WitchOfWoods,,
00E0,,6C0C18A57D446BF0,DisplayShipGoldHook,,
03A9,,6C66F00065A11AE2,RuneCreator_Unique_WeaponSpecial01,,
02DC,,6C8BBFC1D3706C82,KratosArmorTrinket_Parry_Reinforce2,,
01EF,,6CAF0CFBBEADD065,KratosArmorWrist_SpeedSet_Tier04_Reinforce1,,
01DB,,6CDE93CAFBFF3A1D,KratosArmorLegs_DamageSet_Tier03,Metal-Plated Waist Guard,
046A,,6D07443D9A4CC841,NIF_150_Lore_01,,
0095,,6D326716A5D804FF,NiflheimTearKey,Anchor of Fog,
04DB,,6D459021EB5125C1,Bestiary_Unlock_Hel_Traveler_Tip_02,,
04CC,,6D592BE599F0D409,Bestiary_Unlock_Seidr_Traveler,,
0613,,6D7D6D78B9A4D2C7,KratosArmorWrist_Bonus02_Reinforce1,,
0238,,6DBDCA121AB57510,KratosArmorLegs_TravelerSet_Tier06_Reinforce1,,
02AB,,6DD41B327975AF5E,ReinforcementAxe_Tier06,,
0555,,6E0ED78260C9EDC1,Bestiary_Unlock_Hildr,,
0668,,6E8E8ED7CA41B684,WeaponComponent_NifleheimSpecial02_Reinforce2_NGP,,
0387,,6EAC6DF132E0AC6B,Perk_Offense_OnLaunch_Shield_Reinforce2,,
00D4,,6ECAF05BC96B5ECB,ShipHook,,
035A,,6EF424AE3D03AEC0,WeaponComponent_Blades_OnDamage_ProcBomb_Reinforce2,,
001A,,6F4AD040F075775A,GolemLoot_Tracker5,,
04CF,,6F69C14C14A7255C,Bestiary_Unlock_Hel_Walker_Tip_02,,
00AB,,6FD7F89265750EB3,DisplayShipHead,,
0181,,6FDD85B724DE4ECF,KratosShield_05,,
02D7,,6FDE9151744FEB59,KratosArmorTrinket_HealthBurst_Reinforce1,,
00B1,,6FE3313694E5C382,LostToyBoat,,
048F,,6FFC5065E9222B53,Sindri02_FatherSon_Lore,,
0518,,70648E286C8FDB65,Bestiary_Unlock_Nightmare_Suicide_Tip_02,,
0170,,7097B2272C200A45,MimirIndecipherable,,
0165,,70CE160CF2EBD644,UB05_Reveal,,
02B8,,712C3DCEFCE5B2D0,Perk_Defense_OnParry_HealthBurst,,
01EC,,71804F41C8303BEF,KratosArmorWrist_SpeedSet_Tier04,Plated Runeweaver Bracers,
0391,,7186B299CE7D7DF1,RuneCreator_Unique_Midgard,,
0532,,7197B95032157CE9,Bestiary_Unlock_Tatzelwurm_Stinger_Tip_01,,
0592,,71E535DD5BA0E7A4,VIKING_GOLEM_REWARD,,
00BE,,71F7FAD6941B63BE,NorseMaskHydra,,
0063,,7236E7258ECCBC16,AxeReinforcement_Tracker3,,
028A,,723DEA1D2835AA39,KratosArmorChest_NifDamageSet_Tier06_Reinforce2,,
02A3,,72C612D4CA585869,ReinforcementBow_Tier06,,
05C4,,72C97ABAD22952F5,KratosArmorLegs_HuldraSindriSet_Tier06_Reinforce2_NGP,,
025B,,73018CA18FCF30A9,KratosArmorWrist_MspTankSet_Tier06_Reinforce1,,
02B5,,735F1359F5704B71,Perk_Defense_OnParry_RunicBuff,,
0026,,73E4B9DBD9F07B2F,TravelerLoot_Tracker5,,
04C1,,743CD72A40810691,Bestiary_Unlock_Hel_Walker,,
04BE,,74400518BBE98977,Specials_Tutorial,,
060E,,7499B046BC16ED88,KratosArmorLegs_Bonus01_Reinforce2,,
0005,,74A0EA5CE2ECF857,SonBow,,
01BF,,74B5B048DC097627,KratosArmorWrist_DamageSet_Tier02,Wolfskin Bracers,
0083,,74B6416B119A17E2,PerfectAsgardianSteel_Tracker4,,
0134,,74C16A5B79587AF6,ResurrectionStoneASold,,
0666,,74D96151C6A7865C,WeaponComponent_NifleheimSpecial02_NGP,,
00F8,,74E433ACD26380FC,DisplayCupFeet,,
0282,,7534F594B22410CC,KratosArmorWrist_NifSpeedSet_Tier06_Reinforce2,,
02F9,,755619977C996E54,KratosArmorTrinket_Valkyrie_Reinforce2,,
03C0,,7556E65DE607D326,RuneCreator_Tier05_Rare_Two_Stats_Condition,,
0590,,75B3F6D40AC7CFA9,QUEEN_VALK_RUNE,,
0643,,75C3594F9BC3F55E,Perk_Talisman_Niflheim_Reinforce2_NGP,,
0380,,767074971C0C5EA6,Perk_Offense_AxeHeavyHold_RunicBuff_Reinforce1,,
03B7,,76855EE5A57A5316,RuneCreator_Unique_WeaponSpecial05_NGP,,
02CA,,769728F40EECAF5D,KratosArmorTrinket_LowHealth_Shield_Reinforce2,,
00B6,,769C63DBA5AC9519,DisplayLostToySpearGuy,,
0389,,76C9D6807257C4EF,Perk_Offense_OnLaunch_OffenseBuff_Reinforce1,,
04CD,,7714F0B6510B3BCC,Bestiary_Unlock_Seidr_Traveler_Champion,,
016B,,777A5775F3C3820A,SonSickMarker,,
0478,,77B0F936A770BBAF,PP_500_Lore_01,,
013C,,77F967977330D284,AxePommelTutorial,,
0636,,77FA706E436A31A6,KratosArmorTrinket_EmpoweringRift_Reinforce1_NGP,,
0440,,7810C0BC8FE5988B,Bow_Skill_ArrowDamage_Tier03,,
0536,,78256ED643B8E2EB,Bestiary_Unlock_Troll_Daudi_Munr,,
0538,,78392593C4329DC2,Bestiary_Unlock_Troll_Jarn_Fotr,,
02EE,,7866C84A1E08543B,Perk_Talisman_Niflheim,,
0573,,7869D068735D6C8B,COMMON_RUNE,,
024A,,78B889B933A4EFA1,KratosArmorLegs_HuldraSindriSet_Tier06_Reinforce1,,
053D,,7912F8966A61AEB4,Bestiary_Unlock_Troll_Death_Eater,,
0461,,796CD99BF4617C29,VF_200_Lore_02,,
0179,,7991B6F997A3E569,KratosArmorChest_PreOrder_Tier01,,
03C6,,7A271830C99795A4,TryptichMarker,,
00ED,,7A3F9F33BC26A9FE,DisplayAlfheimSHook,,
0531,,7A4D928CA5F46637,Bestiary_Unlock_Tatzelwurm_Spitter_Tip_02,,
0412,,7A4DD9156FC99925,Blades_Tier01_Melee_Node01_SubNode01,,
0363,,7A4E15258DAE719C,WeaponComponent_Blades_OnKill_RageBurst_Reinforce2,,
0566,,7B04BD4C8F2963ED,Bestiary_Unlock_Stranger,,
03C3,,7B1DDF95B5F3FB71,RuneCreator_Tier06_Epic_Condition,,
01C3,,7B5A83E32A04579B,KratosArmorLegs_DamageSet_Tier02_Reinforce1,Wolfskin Waist Guard Lv2,
0607,,7BD539EBB39080CB,KratosArmorWrist_Bonus01,,
04A7,,7C2BDD0FCAC5AC72,FriggRevealed_Lore,,
0616,,7C796D78B9A4D2C7,KratosArmorWrist_Bonus02_Reinforce2,,
0563,,7C80765A96969916,Bestiary_Unlock_Sindri,,
0579,,7CB3E6A8F40B5404,EPIC_RUNE_ON_KILL,,
061F,,7CCAED8826B7B7CF,KratosArmorWrist_Bonus03_Reinforce2,,
0182,,7CD985B724DE4ECF,KratosShield_06,,
04AE,,7D16E04CDA6ABC5F,BareHand_Tutorial,,
02DD,,7D8FBFC1D3706C82,KratosArmorTrinket_Parry_Reinforce3,,
03B6,,7DD0A7B4B01F5116,RuneCreator_Unique_WeaponSpecial04_NGP,,
01F6,,7DDA93CAFBFF3A1D,KratosArmorLegs_DamageSet_Tier04,Dwarven Runic War Belt,
0359,,7DF024AE3D03AEC0,WeaponComponent_Blades_OnDamage_ProcBomb_Reinforce1,,
047B,,7E15803FA8060A75,PP_100_Lore_01,,
042E,,7E2F9D8C135C25C1,SonPerk_LightArrow_WeakenDefense,,
04DA,,7E419021EB5125C1,Bestiary_Unlock_Hel_Traveler_Tip_01,,
001B,,7E4ED040F075775A,GolemLoot_Tracker6,,
054C,,7E6ACF2B9EF85378,Bestiary_Unlock_Wulver_Power,,
04CE,,7E6DC14C14A7255C,Bestiary_Unlock_Hel_Walker_Tip_01,,
060D,,7EA3124EE4159CF7,KratosArmorWrist_Bonus01_Reinforce2,,
036E,,7EB582952C729340,Perk_Offense_AxeHeavyHold_HealthBurst_Reinforce1,,
0101,,7EC868442D6CEA68,HornBigMouth,,
052E,,7ECAEFEDCEC21FF2,Bestiary_Unlock_Tatzelwurm_Spitter,,
02D8,,7EDA9151744FEB59,KratosArmorTrinket_HealthBurst_Reinforce2,,
067F,,7EE77AED86E50AE8,WeaponComponent_Blades_Valkyrie01_Reinforce1_NGP,,
0404,,7F274896F6BA24B1,Axe_Tier02_AxeDelayComboUpgrade,,
059F,,7F9B94E29933CF0C,KratosArmorWrist_TyrSet_Tier06_Reinforce2_NGP,,
0386,,7FA86DF132E0AC6B,Perk_Offense_OnLaunch_Shield_Reinforce1,,
01F2,,7FAB0CFBBEADD065,KratosArmorWrist_SpeedSet_Tier04_Reinforce2,,
0434,,7FB041CD008CB198,SonPerk_ShockArrow_DetonationConduit,,
00EB,,801D68AC83BB7344,DisplayAlfheimMedallion,,
016D,,812F632C5F7A39AA,RunevaultMarker,,
00EF,,81BC40F213EA2BC4,DisplayAlfheimInsect,,
03B3,,81ECF922D341EF15,RuneCreator_Unique_WeaponSpecial01_NGP,,
0281,,81F4A82EAD32A7DE,KratosArmorChest_NifSpeedSet_Tier06_Reinforce2,,
05CD,,823B4F3A39016B4E,KratosArmorLegs_ValkyrieSet_Tier06_Reinforce2_NGP,,
04D7,,82460197434ADC2A,Bestiary_Unlock_Hel_Fanatic_Bomber_Tip_02,,
02DF,,82756F470B89C2D0,Perk_Utility_JustEvade_Slowdown_Reinforce1,,
00D2,,8294FA69166481E6,ShipDragon,,
0411,,829D39C201D3FEBC,Blades_Tier01_Melee_Node01,,
0543,,82A8877DD5DC631C,Bestiary_Unlock_Projection_HelBrood_Tip_01,,
01D1,,82BC4F41C8303BEF,KratosArmorWrist_SpeedSet_Tier03,Scaled Bracers of Focus,
0395,,82C351D1F930011E,RuneCreator_Unique_Vanaheim,,
0303,,82D3E124C69AF353,KratosArmorTrinket_Bonus02,,
043D,,82DB3A3544ECF15D,SummonDragon,,
0144,,832453E146D4D156,FastTravelUnlock01,,
031D,,832A59A9CCB9679F,Perk_Offense_OnMeleeDamage_ProcLightning_Reinforce2,,
00F1,,83409468BD8AFC44,CupHandle,,
0287,,8340EA1D2835AA39,KratosArmorChest_NifDamageSet_Tier06_Reinforce1,,
015B,,83A6C8FA1A8633F5,Dummy_Son_EnragedMarker,,
0176,,83B0F8FD15DDCE39,KratosArmorChest_Starter_Tier00,,
0648,,83C70E32859C5A3F,KratosArmorTrinket_Valkyrie_Reinforce1_NGP,,
00C3,,83CDFD66B7BC7FBE,NorseMaskGhoul,,
014B,,84160E4439DE1303,ArrowUnlock_Light,,
0140,,84659A277AA5C7D3,CompassRadiusTutorial,,
01C8,,847D8B8C9BE22666,KratosArmorWrist_TankSet_Tier03,Defender's Arm Guards,
05F6,,84EBDAAF9A5C51FD,KratosArmorWrist_NifSpeedSet_Tier06_Reinforce1_NGP,,
028B,,84FAE03609BC0407,KratosArmorWrist_NifDamageSet_Tier06_Reinforce2,,
0045,,85343CC54231D753,MaxRage_Tracker5,,
0627,,854618A7658435D0,KratosArmorTrinket_Parry_Reinforce2_NGP,,
00A8,,8573611DDA56BB6B,DisplayOrnateCup,,
0585,,85DCF6C2383510FC,FOOTHILLS_JOTUNN_REWARD,,
04FF,,85EF4F40900E1A66,Bestiary_Unlock_DarkOne_Warrior,,
0290,,85FACAAC25AF8807,SonArmorBase,,
02B9,,85FCB6B2D53057D8,Perk_Defense_OnTakeDamage_Cooldown,,
027F,,8608F594B22410CC,KratosArmorWrist_NifSpeedSet_Tier06_Reinforce1,,
0306,,862E2738FC2F582D,Perk_Offense_OnMeleeDamage_HealthDrain_Reinforce2,,
04F0,,86326BF0441BE2E0,Bestiary_Unlock_Draugr_2H_Tip_01,,
005B,,863D6E7A894D04BC,Blades_StatUpgrade_Runic,,
0533,,866CB85032157CE9,Bestiary_Unlock_Tatzelwurm_Stinger_Tip_02,,
0227,,86753B679C1D9B31,KratosArmorChest_TyrSet_Tier06_Reinforce2,,
015C,,8695B56CC001850D,Dummy_DisableAutonomous,,
055C,,86C029C9EAE345B6,Bestiary_Unlock_Ancient_Fire,,
00FB,,86C3D0D0289B1DDA,DisplayCupHolyGrail,,
0029,,86D8B9DBD9F07B2F,TravelerLoot_Tracker8,,
052B,,86E5D83BE42CF265,Bestiary_Unlock_Revenant_Spawner_Tip_02,,
0366,,871DED3D5D31406F,Perk_Throw_OnHeadshot_HealthDrain_Reinforce2,,
062C,,874E711224448484,Perk_Utility_JustEvade_Slowdown_Reinforce3_NGP,,
03CE,,87733DEE2B013D0F,FrostSpecialAxeQuickClear,,
062E,,87D97D9E24AFC7C3,Perk_Defense_OnBlock_ActiveAbsorb_Reinforce1_NGP,,
00AF,,87E00F8DE293A793,LostToyTroll,,
0569,,87E2FBA604682E09,Bestiary_Unlock_Modi,,
02CB,,87EA28F40EECAF5D,KratosArmorTrinket_LowHealth_Shield_Reinforce3,,
0311,,8803AC8ECCE7FEEB,WeaponComponent_Axe_Cursed_Reinforce3,,
0365,,8819ED3D5D31406F,Perk_Throw_OnHeadshot_HealthDrain_Reinforce1,,
03BF,,882DA5C09E51C336,RuneCreator_Tier04_Rare_One_Stat_All_Perks,,
05B9,,884A50B7037C2209,KratosArmorChest_HuldraBrokSet_Tier06_Reinforce2_NGP,,
014A,,88507C373B35FFBE,ArrowUnlock_Regular,,
040A,,8864804B36AC91F0,Axe_Tier01_Throw_Node01_SubNode03,,
045C,,888548FEFCE2943A,VF_220_Lore_01,,
0350,,88AA94F96F96CFEC,WeaponComponent_Blades_OnHeadshot_DefenseBuff_Reinforce1,,
00B2,,88CF4C027AB2D9FB,LostToyOrnament,,
016E,,88FBAEEE3C822A04,HelheimMarker,,
0148,,8901088D7F515E45,BifrostUnlock,,
033F,,897F0AFFEDF66B5B,WeaponComponent_Blades_OnKill_HealthBurst_Reinforce2,,
032E,,89A22BA380B62052,WeaponComponent_Axe_Valkyrie02_Reinforce2,,
0153,,89DADD432CFF222C,MaxRageUpgradeDisplay_Menu,,
00E7,,8A04D623A6DBF925,AlfheimSHook,,
00D6,,8A2767FB7DA71944,ShipHook2,,
03EE,,8A2DDADA745DCF10,Axe_Tier01_Bare_Node01_SubNode03,,
0044,,8A303CC54231D753,MaxRage_Tracker4,,
04D2,,8A9AB285BA8D97A2,Bestiary_Unlock_Hel_Walker_Armor_Tip_01,,
04BA,,8AA160840A1E532B,Cal250_ScornPoleTutorial,,
0187,,8AEE41E6B9F903EC,KratosShield_Bonus03,,
032C,,8B07B39C511BFF13,WeaponComponent_Axe_Valkyrie02,,
049C,,8B1C661983ACF6F2,BaldurFactFinding_Lore,,
00BD,,8B5EA2598B6E06A9,NorseMaskStraightBeard,,
01C2,,8B7F00DBEE4B1786,KratosArmorWrist_DamageSet_Tier02_Reinforce1,Wolfskin Bracers Lv2,
0467,,8BDAD8E01C730B3F,FOOT_500_Lore_01,,
05F9,,8C534CEC86E44DFD,KratosArmorWrist_NifSpeedSet_Tier06_Reinforce2_NGP,,
00E3,,8CAE5F4DFECF089F,DisplayShipGoldHook2,,
046E,,8CCA8DECBCF2F5A2,Xpl300_LoreMarker,,
01F0,,8D0AED587105150D,KratosArmorLegs_SpeedSet_Tier04_Reinforce1,,
00E1,,8D5568CFC3940BEF,DisplayShipHook3,,
0370,,8D60858C910C946F,Perk_Offense_AxeHeavyHold_Cooldown,,
0018,,8DB1D040F075775A,GolemLoot_Tracker3,,
050B,,8DED4206C8FF5D7F,Bestiary_Unlock_Nightmare_Base,,
036B,,8E5A05A8EACB67EA,Perk_Throw_OnHeadshot_Rage_Reinforce1,,
0336,,8E9D2A556AE01498,WeaponComponent_Blades_Muspelheim01_Reinforce2,,
0150,,8EC8B40DE6B3AC68,MaxHealthUpgradePiece,,
0372,,8F0593D4FEAE1D71,Perk_Offense_AxeHeavyHold_Cooldown_Reinforce2,,
0177,,8F12EE1FFEBC6CC5,KratosArmorWrist_Starter_Tier00,,
00AC,,8F45A4BB1D8162FE,DisplayAlfheimArtifact,,
00FF,,8F6838861363784B,HornHorse,,
03B4,,8F74DEE369E9E015,RuneCreator_Unique_WeaponSpecial02_NGP,,
015E,,8FA0951AD39CCD3D,VikingFuneral_Reveal,,
0038,,8FFF16BD0CC5466C,MaxHealth_Tracker3,,
0371,,900193D4FEAE1D71,Perk_Offense_AxeHeavyHold_Cooldown_Reinforce1,,
05D1,,905F76DC8FDCC1DA,KratosArmorChest_MspTankSet_Tier06_Reinforce1_NGP,,
05AD,,90736F046B3F1E89,KratosArmorChest_ElementalSet_Tier06_Reinforce1_NGP,,
05CA,,908EC07BE7C5674E,KratosArmorLegs_ValkyrieSet_Tier06_Reinforce1_NGP,,
0305,,912A2738FC2F582D,Perk_Offense_OnMeleeDamage_HealthDrain_Reinforce1,,
04D6,,91420197434ADC2A,Bestiary_Unlock_Hel_Fanatic_Bomber_Tip_01,,
00CC,,916538A16A5BDDC3,DisplayNorseMaskMustache,,
0407,,9171CE715E6673EE,Axe_Tier01_Throw_Node01,,
00C8,,91A5D73B0B34D231,DisplayNorseMaskFlatBeard,,
031C,,922E59A9CCB9679F,Perk_Offense_OnMeleeDamage_ProcLightning_Reinforce1,,
028F,,924731D16B9635D0,KratosArmorLegs_PinkSet,Cod of War Underbelly-guard,
0556,,92752D5061BFC7C1,Bestiary_Unlock_Olrun,,
0676,,927651DBA44CDBB8,WeaponComponent_Blades_Muspelheim01_Reinforce1_NGP,,
0139,,928D43976BD3AC87,ResurrectionStoneTutorial,,
0174,,92D48EEE18D8D2F9,GolemFailsafe,,
0612,,92DDC8AEA929AB99,KratosArmorChest_Bonus02_Reinforce1,,
05C2,,92E399EBF3F026D1,KratosArmorChest_HuldraSindriSet_Tier06_Reinforce2_NGP,,
027E,,92F0A82EAD32A7DE,KratosArmorChest_NifSpeedSet_Tier06_Reinforce1,,
0609,,930FBDB2A3FE1442,KratosArmorChest_Bonus01_Reinforce1,,
02E0,,93716F470B89C2D0,Perk_Utility_JustEvade_Slowdown_Reinforce2,,
0633,,9392E8B7A69B188B,Perk_Utility_Focus_Mode_Reinforce2_NGP,,
01B6,,93B84F41C8303BEF,KratosArmorWrist_SpeedSet_Tier02,Runic Forearm Bracers,
0288,,93FEE03609BC0407,KratosArmorWrist_NifDamageSet_Tier06_Reinforce1,,
0653,,94DE072AFCCA74D3,WeaponComponent_Axe_AllStats_Reinforce3_NGP,,
067A,,94FF48CB989F4F64,WeaponComponent_Blades_OnDamage_ProcFire_Reinforce2_NGP,,
038F,,9537FEC7B89253E2,RuneCreator_Unique_Nidv,,
01E3,,95798B8C9BE22666,KratosArmorWrist_TankSet_Tier04,Plated Volunder Gauntlets,
04E1,,95AB972DBC5A0F5E,Bestiary_Unlock_Seidr_Brawler_Tip_02,,
0028,,95DCB9DBD9F07B2F,TravelerLoot_Tracker7,,
066A,,9634415B902B68F9,Perk_Weapon_Niflheim_Reinforce1_NGP,,
0337,,96733E4259122B2A,WeaponComponent_Blades_Valkyrie01,,
015D,,9692D43E7833A3FD,HealthRuneDropCooldown,,
00F2,,96C1335E85310036,CupFeet,,
021A,,96DFAA492BC11581,KratosArmorLegs_SpeedSet_Tier06_Reinforce1,,
02F2,,96F50576C9DE2CD5,KratosArmorTrinket_EmpoweringRift_Reinforce1,,
0471,,972FC64577DD21AC,CAL_750_Lore_01,,
03E6,,975D01686DDA96D7,Axe_Tier01_Melee_Node01,,
0224,,97713B679C1D9B31,KratosArmorChest_TyrSet_Tier06_Reinforce1,,
03FA,,9796B7B6F423EBF8,Axe_RageMode_Upgrade_L1_Base,,
0248,,97BFB329EDAFE425,KratosArmorChest_HuldraSindriSet_Tier06_Reinforce1,,
0589,,97DD4155FE8B2A9D,FOOTHILLS_VALKYRIE_REWARD,,
065B,,97FC2DE6F93B292A,Perk_Offense_OnMeleeDamage_HealthDrain_Reinforce1_NGP,,
0630,,98A485853D88CFC3,Perk_Defense_OnBlock_ActiveAbsorb_Reinforce3_NGP,,
03D0,,98E821347EC20A21,FrostSpecialAxeLeap,,
042F,,990EF0886E28FE8F,SonPerk_LightArrow_ExplosionSpread,,
01BD,,9992525CA661ABBF,KratosArmorLegs_SpeedSet_Tier02_Reinforce2,Runic War Belt Lv3,
04D3,,999EB285BA8D97A2,Bestiary_Unlock_Hel_Walker_Armor_Tip_02,,
0102,,99ED8708324765E1,DisplayHornUShape,,
04AF,,99FF5CF415C1FA47,StunGrab_Tutorial,,
005A,,9A2546EFF57B36E5,Blades_StatUpgrade_Luck,,
00DF,,9A5168CFC3940BEF,DisplayShipHook2,,
04AB,,9A614965B3DA123F,HuldraBrothers_Lore,,
0580,,9A68692D8DCFDCB4,RARE_RUNE_CLEAVE,,
051E,,9A7E2D642381F6D4,Bestiary_Unlock_LightOne,,
02C9,,9A9328F40EECAF5D,KratosArmorTrinket_LowHealth_Shield_Reinforce1,,
032D,,9AA62BA380B62052,WeaponComponent_Axe_Valkyrie02_Reinforce1,,
0333,,9ABE55B5394A6F9B,WeaponComponent_Axe_Bonus02,,
0141,,9B1945FA5CC335D9,MapTutorial,,
00D8,,9B2367FB7DA71944,ShipHook3,,
0409,,9B60804B36AC91F0,Axe_Tier01_Throw_Node01_SubNode02,,
00BA,,9B6AAF7241870B8E,NorseMaskStoneFace,,
015F,,9B81191B1AA12BBE,HTTK_Reveal,,
054B,,9BED65AAB39C5F78,Bestiary_Unlock_Wulver_Speed,,
01F3,,9C0EED587105150D,KratosArmorLegs_SpeedSet_Tier04_Reinforce2,,
0019,,9CB5D040F075775A,GolemLoot_Tracker4,,
0217,,9CD08DD78159E2E9,KratosArmorLegs_SpeedSet_Tier06,War Belt of the World Serpent,
03A7,,9CDC26505FBEFC0F,RuneCreator_Unique_StunDamage,,
0201,,9DAE8381D4416340,KratosArmorWrist_TankSet_Tier05_Reinforce1,,
0235,,9DB15965021FA1D2,KratosArmorLegs_TravelerSet_Tier06,War Belt of the Traveler,
0104,,9DBD8A77F47149A4,DisplayHornExtension,,
0570,,9DECAE952D17DDC1,Bestiary_Unlock_Mimir,,
0464,,9E5F9FF6FC8740CA,XPL_225_Lore_01,,
022A,,9E8ADECDD9C87B97,KratosArmorChest_ElementalSet_Tier06,Pauldron of the Ancients,
00F6,,9EE7706E96A24176,DisplayCupDragon,,
0055,,9EF19674BBA14E4C,HuldraRunicBonus1,,
0039,,9EFB16BD0CC5466C,MaxHealth_Tracker4,,
0266,,9FAFC4DE03D92674,KratosArmorChest_MspSpeedSet_Tier06_Reinforce2,,
026F,,9FF6F7E7D646ACFF,KratosArmorChest_MspDamageSet_Tier06_Reinforce2,,
01B2,,A00712DD404CB1AD,KratosArmorChest_TankSet_Tier02_Reinforce2,Viken Tunic Lv3,
0308,,A034684A971E5CB9,Perk_Offense_OnMeleeDamage_Shield_Reinforce1,,
0559,,A053AA9DD45D9916,Bestiary_Unlock_Sigrun,,
05B2,,A066537855206AB4,KratosArmorLegs_ElementalSet_Tier06_Reinforce2_NGP,,
02BC,,A06E585FCC0D3D1F,Perk_Flat_OnTakeDamage_Rage,,
04EF,,A0CE61E182E25AB4,Bestiary_Unlock_Draugr_Base_Tip_02,,
053A,,A12669C0ABA15B43,Bestiary_Unlock_Troll_Helheim_Guardian,,
010F,,A1959934B4242F94,DisplayBroochFancy,,
0686,,A1A21B2E7ACA7460,RuneCreator_Unique_Tyr_NGP,,
0249,,A1BCBF50C977F8DE,KratosArmorWrist_HuldraSindriSet_Tier06_Reinforce1,,
0403,,A1F06B8670F65B84,Axe_Tier01_Throw_PaintTargetUpgrade_02,,
0211,,A21851A0EC0D5A2E,KratosArmorLegs_TankSet_Tier06,Mythic Battle Belt of Vigor,
066B,,A2354B9065BE6EF9,Perk_Weapon_Niflheim_Reinforce2_NGP,,
00DA,,A25EB542B0645DA6,ShipGoldHook2,,
065E,,A267448AD6726DCB,Perk_Weapon_Muspelheim_Reinforce1_NGP,,
0203,,A2D0860B783953B8,KratosArmorChest_SpeedSet_Tier05,Mythic Pauldrons of Clarity,
0537,,A30345EF1CCA0472,Bestiary_Unlock_Troll_Daudi_Hamarr,,
0108,,A33D0F63B0114D97,BroochAnimal,,
02E5,,A34E191084DAB7A1,Perk_Defense_OnBlock_ActiveAbsorb_Reinforce3,,
04C9,,A3697564E8A602E0,Bestiary_Unlock_Seidr_Bandit,,
0578,,A376A99A2FFE153E,LEGENDARY_RUNE_ON_KILL,,
058F,,A3BBF724B348E52E,NIFL_VALKYRIE_RUNE,,
0348,,A3EBA4E6239BDCBC,WeaponComponent_Blades_OnKill_RunicBuff_Reinforce2,,
03E0,,A411C9543CD41140,BladeSpecialFireWave,,
0485,,A428C3EB3D9479D1,Jot_Lore_01,,
026A,,A43AB9B048C97722,KratosArmorWrist_MspDamageSet_Tier06,Smoldering Brimstone Gauntlets,
009F,,A43B29E255098EFC,NorseMask,,
05AF,,A4426D4125356EB4,KratosArmorLegs_ElementalSet_Tier06_Reinforce1_NGP,,
0488,,A47C3C9AC070BC69,UB02_Reveal_Lore,,
04BB,,A49F9585B5C25CD0,Burnables_Tutorial,,
0109,,A4D7530DEE99B202,BroochRay,,
0605,,A4DCA5DC2E2ADA0D,KratosShield_NGP02,,
01C4,,A4E1AEEA9BC24073,KratosArmorChest_DamageSet_Tier02_Reinforce2,Wolfskin Shoulder Guard Lv3,
02C1,,A4ECF2157BCF954E,Perk_Kill_Any_DefenseBuff,,
0501,,A52FA3CBAC37CED2,Bestiary_Unlock_DarkOne_Elite,,
02A0,,A5F212D4CA585869,ReinforcementBow_Tier03,,
0328,,A619FCE28EFF630A,Perk_Offense_OnMeleeDamage_ProcFrost_Reinforce2,,
062B,,A65DA1787B482B84,Perk_Utility_JustEvade_Slowdown_Reinforce2_NGP,,
04E0,,A6A7972DBC5A0F5E,Bestiary_Unlock_Seidr_Brawler_Tip_01,,
0047,,A73C3CC54231D753,MaxRage_Tracker7,,
062F,,A759B2BFD0504CB9,Perk_Defense_OnBlock_ActiveAbsorb_Reinforce2_NGP,,
00EA,,A7ABD24ADCC583A5,DisplayAlfheimPendant,,
0171,,A7EB7C61056A5A6A,ValkyriesKilled,,
0066,,A7FEB898659F86BB,BladesReinforcement_Tracker1,,
067E,,A8850E68CC1A3CB4,WeaponComponent_Blades_Valkyrie01_NGP,,
01BA,,A89E525CA661ABBF,KratosArmorLegs_SpeedSet_Tier02_Reinforce1,Runic War Belt Lv2,
024B,,A8B3B329EDAFE425,KratosArmorChest_HuldraSindriSet_Tier06_Reinforce2,,
005C,,A8D6D4DBA59CA2E6,NGPRecipeTracker,,
0185,,A8E641E6B9F903EC,KratosShield_Bonus01,,
02C6,,A9494FD805C9EFB2,KratosArmorTrinket_LowHealth_Offense_Reinforce2,,
04D4,,A9C36C741646A642,Bestiary_Unlock_Hel_Fanatic_Archer_Tip_01,,
03CB,,A9E069EE1A211DDA,FrostSpecialAxeDashCombo,,
